AF_VIO_factor01,AF_VIO_factor02,AF_VIO_factor03,AF_VIO_factor04,consecutive
300157.SZ,2021,信息披露虚假或严重误导性陈述,公司股东,0
300157.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
300158.SZ,2018,"未及时披露公司重大事项,未依法履行其他职责",公司股东,0
300159.SZ,2019,未及时披露公司重大事项,公司本身,0
300159.SZ,2019,未及时披露公司重大事项,公司本身,0
300159.SZ,2021,业绩预测结果不准确或不及时,公司本身,0
300159.SZ,2021,"未依法履行其他职责,未及时披露公司重大事项,信息披露虚假或严重误导性陈述",公司本身,0
300160.SZ,2019,业绩预测结果不准确或不及时,公司本身,0
300160.SZ,2020,信息披露虚假或严重误导性陈述,公司本身,1
300160.SZ,2021,信息披露虚假或严重误导性陈述,公司本身,2
300162.SZ,2018,未依法履行其他职责,公司本身,0
300162.SZ,2021,业绩预测结果不准确或不及时,公司本身,0
300163.SZ,2018,"业绩预测结果不准确或不及时,信息披露虚假或严重误导性陈述",公司本身,0
300163.SZ,2019,"信息披露虚假或严重误导性陈述,未及时披露公司重大事项,未按时披露定期报告",公司本身,1
300163.SZ,2020,未依法履行其他职责,公司本身,2
300163.SZ,2020,业绩预测结果不准确或不及时,公司本身,0
300163.SZ,2020,未依法履行其他职责,公司本身,0
300163.SZ,2020,未依法履行其他职责,公司本身,0
300163.SZ,2021,未及时披露公司重大事项,公司本身,1
300164.SZ,2018,未依法履行其他职责,公司本身,0
300164.SZ,2020,业绩预测结果不准确或不及时,公司本身,0
300165.SZ,2019,未依法履行其他职责,公司控股参股公司,0
300165.SZ,2020,未依法履行其他职责,公司本身,1
300165.SZ,2020,未依法履行其他职责,公司本身,0
300165.SZ,2021,未依法履行其他职责,公司控股参股公司,1
300165.SZ,2021,未依法履行其他职责,公司本身,0
300167.SZ,2018,"未依法履行其他职责,业绩预测结果不准确或不及时",公司本身,0
300167.SZ,2018,未依法履行其他职责,公司股东,0
300167.SZ,2019,未依法履行其他职责,公司股东,1
300167.SZ,2020,未依法履行其他职责,公司本身,2
300168.SZ,2018,"未及时披露公司重大事项,未依法履行其他职责",公司股东,0
300168.SZ,2019,"未及时披露公司重大事项,信息披露虚假或严重误导性陈述",公司股东,1
300168.SZ,2019,"未及时披露公司重大事项,信息披露虚假或严重误导性陈述",公司本身,0
300168.SZ,2020,未依法履行其他职责,公司股东,1
300168.SZ,2020,未依法履行其他职责,公司本身,0
300168.SZ,2020,未依法履行其他职责,公司股东,0
300169.SZ,2018,"业绩预测结果不准确或不及时,未依法履行其他职责",公司本身,0
300169.SZ,2020,未及时披露公司重大事项,公司本身,0
300169.SZ,2020,未及时披露公司重大事项,公司本身,0
300169.SZ,2021,未依法履行其他职责,公司本身,1
300169.SZ,2021,未依法履行其他职责,公司本身,0
300170.SZ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
300173.SZ,2018,未依法履行其他职责,公司本身,0
300173.SZ,2019,未及时披露公司重大事项,公司本身,1
300173.SZ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司本身,2
300173.SZ,2020,未及时披露公司重大事项,公司本身,0
300173.SZ,2020,未依法履行其他职责,公司其它关联方,0
300173.SZ,2020,未依法履行其他职责,公司其它关联方,0
300173.SZ,2020,"未依法履行其他职责,未及时披露公司重大事项",公司本身,0
300173.SZ,2020,未依法履行其他职责,公司其它关联方,0
300173.SZ,2021,未依法履行其他职责,公司其它关联方,1
300173.SZ,2021,未依法履行其他职责,公司其它关联方,0
300175.SZ,2019,未依法履行其他职责,公司本身,0
300175.SZ,2019,"信息披露虚假或严重误导性陈述,未依法履行其他职责",公司本身,0
300175.SZ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司本身,1
300175.SZ,2021,未依法履行其他职责,公司其它关联方,2
300175.SZ,2021,"未依法履行其他职责,未及时披露公司重大事项",公司控股参股公司,0
300175.SZ,2021,业绩预测结果不准确或不及时,公司本身,0
300176.SZ,2019,业绩预测结果不准确或不及时,公司本身,0
300176.SZ,2021,未依法履行其他职责,公司控股参股公司,0
300176.SZ,2021,未依法履行其他职责,公司控股参股公司,0
300176.SZ,2021,未依法履行其他职责,公司控股参股公司,0
300176.SZ,2021,未依法履行其他职责,公司控股参股公司,0
300178.SZ,2019,业绩预测结果不准确或不及时,公司本身,0
300178.SZ,2020,未依法履行其他职责,公司股东,1
300178.SZ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司股东,0
300178.SZ,2020,未及时披露公司重大事项,公司本身,0
300178.SZ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司股东,0
300178.SZ,2020,未依法履行其他职责,公司本身,0
300180.SZ,2020,业绩预测结果不准确或不及时,公司本身,0
300182.SZ,2019,未及时披露公司重大事项,公司股东,0
300182.SZ,2019,未依法履行其他职责,公司本身,0
300182.SZ,2019,未依法履行其他职责,公司本身,0
300182.SZ,2021,"业绩预测结果不准确或不及时,未依法履行其他职责",公司本身,0
300182.SZ,2021,"业绩预测结果不准确或不及时,未依法履行其他职责",公司本身,0
300183.SZ,2019,"未依法履行其他职责,信息披露虚假或严重误导性陈述",公司本身,0
300183.SZ,2019,信息披露虚假或严重误导性陈述,公司本身,0
300185.SZ,2019,未及时披露公司重大事项,公司本身,0
300187.SZ,2019,未依法履行其他职责,公司本身,0
300187.SZ,2019,未依法履行其他职责,公司股东,0
300187.SZ,2019,"未依法履行其他职责,未及时披露公司重大事项",公司本身,0
300187.SZ,2020,未及时披露公司重大事项,公司股东,1
300187.SZ,2020,未及时披露公司重大事项,公司本身,0
300189.SZ,2018,"业绩预测结果不准确或不及时,未及时披露公司重大事项,未依法履行其他职责",公司本身,0
300189.SZ,2019,未及时披露公司重大事项,公司本身,1
300189.SZ,2019,"未及时披露公司重大事项,未按时披露定期报告",公司本身,0
300189.SZ,2020,"信息披露虚假或严重误导性陈述,未依法履行其他职责",公司本身,1
300189.SZ,2020,未依法履行其他职责,公司控股参股公司,0
300189.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司本身,1
300191.SZ,2018,"未依法履行其他职责,未及时披露公司重大事项",公司本身,0
300192.SZ,2019,未依法履行其他职责,公司本身,0
300195.SZ,2021,未依法履行其他职责,公司本身,0
300195.SZ,2021,未依法履行其他职责,公司其它关联方,0
300198.SZ,2018,未及时披露公司重大事项,公司本身,0
300198.SZ,2019,"未及时披露公司重大事项,业绩预测结果不准确或不及时",公司本身,1
300198.SZ,2020,未及时披露公司重大事项,公司本身,2
300198.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司本身,2
300198.SZ,2021,未依法履行其他职责,公司控股参股公司,0
300199.SZ,2018,未依法履行其他职责,公司本身,0
300199.SZ,2019,业绩预测结果不准确或不及时,公司本身,1
300199.SZ,2019,未依法履行其他职责,公司本身,0
300199.SZ,2020,未依法履行其他职责,公司本身,1
300199.SZ,2021,业绩预测结果不准确或不及时,公司本身,2
300199.SZ,2021,业绩预测结果不准确或不及时,公司本身,0
300199.SZ,2021,业绩预测结果不准确或不及时,公司本身,0
300199.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
300201.SZ,2021,未依法履行其他职责,公司本身,0
300202.SZ,2019,业绩预测结果不准确或不及时,公司本身,0
300203.SZ,2020,未依法履行其他职责,公司本身,0
300203.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司本身,1
300203.SZ,2021,未依法履行其他职责,公司股东,0
300203.SZ,2021,"未依法履行其他职责,未及时披露公司重大事项",公司股东,0
300204.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司其它关联方,0
300204.SZ,2021,"未及时披露公司重大事项,未依法履行其他职责",公司股东,0
300208.SZ,2018,未及时披露公司重大事项,公司本身,0
300208.SZ,2018,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
300208.SZ,2019,"未及时披露公司重大事项,未依法履行其他职责",公司本身,1
300208.SZ,2020,业绩预测结果不准确或不及时,公司本身,2
300209.SZ,2020,"业绩预测结果不准确或不及时,未及时披露公司重大事项",公司本身,0
300209.SZ,2020,未按时披露定期报告,公司本身,0
300209.SZ,2020,"未依法履行其他职责,未及时披露公司重大事项",公司股东,0
